"StichtagDatJahr","QuarSort","QuarLang","KreisSort","KreisLang","HHtypSort","HHtypLang","AnzHH","AnzBestWir"
2018,83,"Weinegg",8,"Kreis 8",9,"Eingetragenes Paar mit Kinder",1,3
2018,83,"Weinegg",8,"Kreis 8",10,"Paar mit Kindern",51,175
2018,83,"Weinegg",8,"Kreis 8",11,"Patchwork-Haushalt",13,42
2018,83,"Weinegg",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",93,313
2018,83,"Weinegg",8,"Kreis 8",13,"Wohngemeinschaft mit Kindern",63,345
2018,83,"Weinegg",8,"Kreis 8",14,"Generationenhaushalt",4,19
2018,83,"Weinegg",8,"Kreis 8",15,"Familien-Verbund",1,6
2018,91,"Albisrieden",9,"Kreis 9",1,"Einpersonenhaushalt",4540,4540
2018,91,"Albisrieden",9,"Kreis 9",4,"Zweipersonenhaushalt",1480,2960
2018,91,"Albisrieden",9,"Kreis 9",5,"Ehepaar ohne Kinder",1447,2894
2018,91,"Albisrieden",9,"Kreis 9",6,"Eingetragenes Paar ohne Kinder",50,100
2018,91,"Albisrieden",9,"Kreis 9",7,"Ein-Elternhaushalt",479,1127
2018,91,"Albisrieden",9,"Kreis 9",8,"Ehepaar mit Kinder",1642,6071
2018,91,"Albisrieden",9,"Kreis 9",9,"Eingetragenes Paar mit Kinder",2,7
2018,91,"Albisrieden",9,"Kreis 9",10,"Paar mit Kindern",344,1202
2018,91,"Albisrieden",9,"Kreis 9",11,"Patchwork-Haushalt",47,153
2018,91,"Albisrieden",9,"Kreis 9",12,"Wohngemeinschaft ohne Kinder",359,1198
2018,91,"Albisrieden",9,"Kreis 9",13,"Wohngemeinschaft mit Kindern",207,1010
2018,91,"Albisrieden",9,"Kreis 9",14,"Generationenhaushalt",59,304
2018,92,"Altstetten",9,"Kreis 9",1,"Einpersonenhaushalt",7112,7112
2018,92,"Altstetten",9,"Kreis 9",4,"Zweipersonenhaushalt",2423,4846
2018,92,"Altstetten",9,"Kreis 9",5,"Ehepaar ohne Kinder",2070,4140
2018,92,"Altstetten",9,"Kreis 9",6,"Eingetragenes Paar ohne Kinder",71,142
2018,92,"Altstetten",9,"Kreis 9",7,"Ein-Elternhaushalt",739,1771
2018,92,"Altstetten",9,"Kreis 9",8,"Ehepaar mit Kinder",2296,8650
2018,92,"Altstetten",9,"Kreis 9",9,"Eingetragenes Paar mit Kinder",2,8
2018,92,"Altstetten",9,"Kreis 9",10,"Paar mit Kindern",261,888
2018,92,"Altstetten",9,"Kreis 9",11,"Patchwork-Haushalt",77,264
2018,92,"Altstetten",9,"Kreis 9",12,"Wohngemeinschaft ohne Kinder",698,2367
2018,92,"Altstetten",9,"Kreis 9",13,"Wohngemeinschaft mit Kindern",337,1604
2018,92,"Altstetten",9,"Kreis 9",14,"Generationenhaushalt",125,650
2018,101,"Höngg",10,"Kreis 10",1,"Einpersonenhaushalt",4558,4558
2018,101,"Höngg",10,"Kreis 10",4,"Zweipersonenhaushalt",1548,3096
2018,101,"Höngg",10,"Kreis 10",5,"Ehepaar ohne Kinder",1647,3294
2018,101,"Höngg",10,"Kreis 10",6,"Eingetragenes Paar ohne Kinder",43,86
2018,101,"Höngg",10,"Kreis 10",7,"Ein-Elternhaushalt",551,1347
2018,101,"Höngg",10,"Kreis 10",8,"Ehepaar mit Kinder",1811,6790
2018,101,"Höngg",10,"Kreis 10",9,"Eingetragenes Paar mit Kinder",2,9
2018,101,"Höngg",10,"Kreis 10",10,"Paar mit Kindern",324,1138
2018,101,"Höngg",10,"Kreis 10",11,"Patchwork-Haushalt",32,109
2018,101,"Höngg",10,"Kreis 10",12,"Wohngemeinschaft ohne Kinder",350,1193
2018,101,"Höngg",10,"Kreis 10",13,"Wohngemeinschaft mit Kindern",181,850
2018,101,"Höngg",10,"Kreis 10",14,"Generationenhaushalt",32,152
2018,101,"Höngg",10,"Kreis 10",15,"Familien-Verbund",1,4
2018,102,"Wipkingen",10,"Kreis 10",1,"Einpersonenhaushalt",4128,4128
2018,102,"Wipkingen",10,"Kreis 10",4,"Zweipersonenhaushalt",1538,3076
2018,102,"Wipkingen",10,"Kreis 10",5,"Ehepaar ohne Kinder",737,1474
2018,102,"Wipkingen",10,"Kreis 10",6,"Eingetragenes Paar ohne Kinder",46,92
2018,102,"Wipkingen",10,"Kreis 10",7,"Ein-Elternhaushalt",355,820
2018,102,"Wipkingen",10,"Kreis 10",8,"Ehepaar mit Kinder",865,3165
2018,102,"Wipkingen",10,"Kreis 10",10,"Paar mit Kindern",313,1073
2018,102,"Wipkingen",10,"Kreis 10",11,"Patchwork-Haushalt",47,153
2018,102,"Wipkingen",10,"Kreis 10",12,"Wohngemeinschaft ohne Kinder",414,1414
2018,102,"Wipkingen",10,"Kreis 10",13,"Wohngemeinschaft mit Kindern",99,477
2018,102,"Wipkingen",10,"Kreis 10",14,"Generationenhaushalt",17,78
2018,111,"Affoltern",11,"Kreis 11",1,"Einpersonenhaushalt",4175,4175
2018,111,"Affoltern",11,"Kreis 11",4,"Zweipersonenhaushalt",1273,2546
2018,111,"Affoltern",11,"Kreis 11",5,"Ehepaar ohne Kinder",1714,3428
2018,111,"Affoltern",11,"Kreis 11",6,"Eingetragenes Paar ohne Kinder",29,58
2018,111,"Affoltern",11,"Kreis 11",7,"Ein-Elternhaushalt",712,1782
2018,111,"Affoltern",11,"Kreis 11",8,"Ehepaar mit Kinder",2433,9211
2018,111,"Affoltern",11,"Kreis 11",9,"Eingetragenes Paar mit Kinder",4,14
2018,111,"Affoltern",11,"Kreis 11",10,"Paar mit Kindern",239,859
2018,111,"Affoltern",11,"Kreis 11",11,"Patchwork-Haushalt",70,235
2018,111,"Affoltern",11,"Kreis 11",12,"Wohngemeinschaft ohne Kinder",424,1418
2018,111,"Affoltern",11,"Kreis 11",13,"Wohngemeinschaft mit Kindern",269,1276
2018,111,"Affoltern",11,"Kreis 11",14,"Generationenhaushalt",126,643
2018,111,"Affoltern",11,"Kreis 11",15,"Familien-Verbund",1,4
2018,115,"Oerlikon",12,"Kreis 12",1,"Einpersonenhaushalt",4825,4825
2018,115,"Oerlikon",12,"Kreis 12",4,"Zweipersonenhaushalt",1918,3836
2018,115,"Oerlikon",12,"Kreis 12",5,"Ehepaar ohne Kinder",1197,2394
2018,115,"Oerlikon",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",51,102
2018,115,"Oerlikon",12,"Kreis 12",7,"Ein-Elternhaushalt",424,1050
2018,115,"Oerlikon",12,"Kreis 12",8,"Ehepaar mit Kinder",1496,5558
2018,115,"Oerlikon",12,"Kreis 12",9,"Eingetragenes Paar mit Kinder",2,7
2018,115,"Oerlikon",12,"Kreis 12",10,"Paar mit Kindern",206,726
2018,115,"Oerlikon",12,"Kreis 12",11,"Patchwork-Haushalt",38,123
2018,115,"Oerlikon",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",682,2285
2018,115,"Oerlikon",12,"Kreis 12",13,"Wohngemeinschaft mit Kindern",152,735
2018,115,"Oerlikon",12,"Kreis 12",14,"Generationenhaushalt",37,184
2018,119,"Seebach",12,"Kreis 12",1,"Einpersonenhaushalt",4739,4739
2018,119,"Seebach",12,"Kreis 12",4,"Zweipersonenhaushalt",1414,2828
2018,119,"Seebach",12,"Kreis 12",5,"Ehepaar ohne Kinder",1538,3076
2018,119,"Seebach",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",44,88
2018,119,"Seebach",12,"Kreis 12",7,"Ein-Elternhaushalt",603,1537
2018,119,"Seebach",12,"Kreis 12",8,"Ehepaar mit Kinder",2080,7843
2018,119,"Seebach",12,"Kreis 12",10,"Paar mit Kindern",197,683
2018,119,"Seebach",12,"Kreis 12",11,"Patchwork-Haushalt",60,207
2018,119,"Seebach",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",566,1898
2018,119,"Seebach",12,"Kreis 12",13,"Wohngemeinschaft mit Kindern",257,1210
2018,119,"Seebach",12,"Kreis 12",14,"Generationenhaushalt",93,506
2018,121,"Saatlen",12,"Kreis 12",1,"Einpersonenhaushalt",1006,1006
2018,121,"Saatlen",12,"Kreis 12",4,"Zweipersonenhaushalt",308,616
2018,121,"Saatlen",12,"Kreis 12",5,"Ehepaar ohne Kinder",448,896
2018,121,"Saatlen",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",7,14
2018,121,"Saatlen",12,"Kreis 12",7,"Ein-Elternhaushalt",281,787
2018,121,"Saatlen",12,"Kreis 12",8,"Ehepaar mit Kinder",922,3765
2018,121,"Saatlen",12,"Kreis 12",10,"Paar mit Kindern",107,407
2018,121,"Saatlen",12,"Kreis 12",11,"Patchwork-Haushalt",20,70
2018,121,"Saatlen",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",128,525
2018,121,"Saatlen",12,"Kreis 12",13,"Wohngemeinschaft mit Kindern",59,293
2018,121,"Saatlen",12,"Kreis 12",14,"Generationenhaushalt",27,140
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",1,"Einpersonenhaushalt",2396,2396
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",4,"Zweipersonenhaushalt",725,1450
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",5,"Ehepaar ohne Kinder",744,1488
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",9,18
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",7,"Ein-Elternhaushalt",295,699
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",8,"Ehepaar mit Kinder",797,2941
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",9,"Eingetragenes Paar mit Kinder",1,3
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",10,"Paar mit Kindern",76,275
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",11,"Patchwork-Haushalt",21,71
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",273,905
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",13,"Wohngemeinschaft mit Kindern",104,473
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",14,"Generationenhaushalt",41,207
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",15,"Familien-Verbund",1,5
2018,123,"Hirzenbach",12,"Kreis 12",1,"Einpersonenhaushalt",2245,2245
2018,123,"Hirzenbach",12,"Kreis 12",4,"Zweipersonenhaushalt",630,1260
2018,123,"Hirzenbach",12,"Kreis 12",5,"Ehepaar ohne Kinder",751,1502
2018,123,"Hirzenbach",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",5,10
2018,123,"Hirzenbach",12,"Kreis 12",7,"Ein-Elternhaushalt",374,931
2018,123,"Hirzenbach",12,"Kreis 12",8,"Ehepaar mit Kinder",1153,4400
2018,123,"Hirzenbach",12,"Kreis 12",10,"Paar mit Kindern",108,396
2018,123,"Hirzenbach",12,"Kreis 12",11,"Patchwork-Haushalt",41,132
2018,123,"Hirzenbach",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",225,765
2018,123,"Hirzenbach",12,"Kreis 12",13,"Wohngemeinschaft mit Kindern",98,532
2018,123,"Hirzenbach",12,"Kreis 12",14,"Generationenhaushalt",49,242
